NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,postcode_cleaned,house_number,latitude,longitude,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,CODE_STAND_RECORD
15OB01,D,ILOC,basisschool Limbrichterveld,Pattonstraat 2.0 ,6135cr,2,51.0080762,5.8527423,6135CR,SITTARD,Limburg,Closed,International Education Center,23.9,1980s,2000s,1985-08-01 to 2009-06-11,1985-08-01,2009-06-11,H
25JX02,D,ILOC,Faculteit Gedrag en Maatschappij,Sportcentrumlaan 35.0 ,6136kx,35,51.0091125,5.874999100000001,6136KX,SITTARD,Limburg,Closed,International Education Center,5.6,1990s,2000s,1996-01-01 to 2001-07-30,1996-01-01,2001-07-30,H
15OB02,D,ILOC,locatie Loedoes,Hulsestraat 1.0 ,6135jk,1,51.0109891,5.854365899999999,6135JK,SITTARD,Limburg,Closed,International Education Center,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,H
04EP02,D,ILOC,"Xaveriusschool, locatie Xonar MKD Limbricht",Onderste Sittarderweg 2.0 ,6141az,2,51.0123901,5.843857799999999,6141AZ,LIMBRICHT,Limburg,Closed,International Education Center,29.9,1980s,2010s,1986-09-01 to 2016-08-01,1986-09-01,2016-08-01,H
04EP02,D,ILOC,"Xaveriusschool, locatie Xonar MKD Limbricht",Munnikstraat 10.0 ,6123ar,10,51.0475801,5.8208484,6123AR,HOLTUM,Limburg,Closed,International Education Center,29.9,1980s,2010s,1986-09-01 to 2016-08-01,1986-09-01,2016-08-01,H
17LH01,D,ILOC,basisschool In 't Park,Reinoud van Gelderstraat 13.0 ,6114ea,13,51.0641606,5.8555378,6114EA,SUSTEREN,Limburg,Closed,International Education Center,31.0,1980s,2010s,1985-08-01 to 2016-08-01,1985-08-01,2016-08-01,H
17LH01,D,ILOC,basisschool In 't Park,Reinoud van Gelderstraat 63.0 ,6114ea,63,51.06596880000001,5.8605952,6114EA,SUSTEREN,Limburg,Closed,International Education Center,31.0,1980s,2010s,1985-08-01 to 2016-08-01,1985-08-01,2016-08-01,H
06CQ01,D,ILOC,Openbare basisschool De Driepas afd. AZC,Pepinusbrug 2.0 a,6102rj,2,51.0895983,5.9111818,6102RJ,ECHT,Limburg,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
00AR01,D,ILOC,BS De Maasparel (locatie Ohe en Laak),Kerkstraat 5.0 ,6109am,5,51.1126964,5.833485599999999,6109AM,OHE EN LAAK,Limburg,Closed,International Education Center,5.4,2000s,2010s,2009-08-01 to 2015-01-01,2009-08-01,2015-01-01,H
00KX01,D,ILOC,KDC 't Brombemke,Schaapsweg 38.0 ,6077cg,38,51.13996179999999,6.0000423,6077CG,SINT ODILIENBERG,Limburg,Closed,International Education Center,109.0,1900s,2000s,1900-01-01 to 2009-01-01,1900-01-01,2009-01-01,H
27MK03,D,ILOC,"LOVK, locatie Het Maashofje",Neutrale Hoek 4.0 g,6051kx,4,51.1426794,5.8951373,6051KX,MAASBRACHT,Limburg,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
27MK03,D,ILOC,"LOVK, locatie Het Maashofje",Neutrale Hoek 4.0 g,6051kx,4,51.1427427,5.895015799999999,6051KX,MAASBRACHT,Limburg,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
27MK03,D,ILOC,"LOVK, locatie Het Maashofje",Europlein 7.0 c,6051hm,7,51.1463596,5.8949536,6051HM,MAASBRACHT,Limburg,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
17XX01,D,ILOC,R.K. basisschool de Tweesprong,Rector Hendrixstraat 10.0 ,6051jl,10,51.146711,5.9066602,6051JL,MAASBRACHT,Limburg,Closed,International Education Center,31.0,1980s,2010s,1985-08-01 to 2016-08-01,1985-08-01,2016-08-01,H
27MK03,D,ILOC,"LOVK, locatie Het Maashofje",Hoofdstraat 34.0 ,6051al,34,51.1492934,5.888653,6051AL,MAASBRACHT,Limburg,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
01UQ01,D,ILOC,"De Wijnberg, locatie Wessem",Thornerweg 2.0 ,6019ca,2,51.161005,5.8779863,6019CA,WESSEM,Limburg,Closed,International Education Center,34.3,1970s,2010s,1975-09-01 to 2010-01-01,1975-09-01,2010-01-01,H
29CU00,D,ILOC,Kreato,Schoolstraat 27.0 ,6017cx,27,51.1654613,5.844092900000001,6017CX,THORN,Limburg,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
00KX02,D,ILOC,Herman Broerenschool,Keulsebaan 508.0 ,6045gl,508,51.1741246,6.0161605,6045GL,ROERMOND,Limburg,Closed,International Education Center,0.4,2010s,2010s,2011-08-01 to 2012-01-01,2011-08-01,2012-01-01,H
29MT00,D,ILOC,Iederwijs De mijnweg,Heinsbergerweg 135.0 ,6045cd,135,51.1761361,5.999301399999999,6045CD,ROERMOND,Limburg,Closed,International Education Center,107.2,1900s,2000s,1900-01-01 to 2007-04-01,1900-01-01,2007-04-01,H
06JZ01,D,ILOC,'t Mozaïek dependance,Mathilde Haanstraat 2.0 ,6045cx,2,51.1778381,6.0007386,6045CX,ROERMOND,Limburg,Closed,International Education Center,22.5,1980s,2000s,1985-08-01 to 2008-01-31,1985-08-01,2008-01-31,H
14PS04,D,ILOC,BC Broekhin Zorgcentrum,Lief-Vrouweveld 1.0 ,6045am,1,51.1831892,5.9968615,6045AM,ROERMOND,Limburg,Active,International Education Center,56.5,1960s,,1968-08-01 to Present,1968-08-01,,H
23CN01,D,ILOC,Aan de Roer Openbare Basisschool,Burg Geuljanslaan 16.0 ,6041nb,16,51.1845091,5.979400999999999,6041NB,ROERMOND,Limburg,Closed,International Education Center,27.0,1980s,2010s,1989-08-01 to 2016-08-01,1989-08-01,2016-08-01,H
23CN01,D,ILOC,Aan de Roer Openbare Basisschool,Hammerveldlaan 2.0 ,6041vv,2,51.1879812,5.9773068,6041VV,ROERMOND,Limburg,Closed,International Education Center,27.0,1980s,2010s,1989-08-01 to 2016-08-01,1989-08-01,2016-08-01,H
08MH01,D,ILOC,R.K. basisschool De Bloesem,Kasteel Wassenbergstraat 2.0 -4,6043xm,2,51.1885664,6.0097209,6043XM,ROERMOND,Limburg,Closed,International Education Center,18.9,1980s,2000s,1985-08-01 to 2004-07-01,1985-08-01,2004-07-01,H
14PS04,D,ILOC,OPDC (KEC De Donderberg),Kasteel Hillenraedtstr 36.0 ,6043hk,36,51.1898529,6.0060413,6043HK,ROERMOND,Limburg,Active,International Education Center,56.5,1960s,,1968-08-01 to Present,1968-08-01,,H
05DF01,D,ILOC,R.K. basisschool De Zonnewijzer,Mgr Driessenstraat 1.0 a,6043cv,1,51.1906037,5.998476399999999,6043CV,ROERMOND,Limburg,Closed,International Education Center,14.6,1980s,2000s,1985-08-01 to 2000-02-21,1985-08-01,2000-02-21,H
14ZP01,D,ILOC,R.K. basisschool De Klink,Nassauplein 1.0 ,6096az,1,51.1941605,5.857619,6096AZ,GRATHEM,Limburg,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
03LD02,D,ILOC,De Schakel,Spoorlaan Noord 107.0 ,6042aa,107,51.19467479999999,5.996442399999999,6042AA,ROERMOND,Limburg,Closed,International Education Center,16.4,1980s,2000s,1985-08-01 to 2002-01-01,1985-08-01,2002-01-01,H
03LE01,D,ILOC,De Steenen Brug r.k. Basisschool,Begijnhofstraat 14.0 ,6041gx,14,51.1948309,5.9920808,6041GX,ROERMOND,Limburg,Closed,International Education Center,21.6,1980s,2000s,1985-08-01 to 2007-03-01,1985-08-01,2007-03-01,H
03LD01,D,ILOC,"basisschool De Schakel, locatie Notedop",Spoorlaan Noord 109.0 ,6042aa,109,51.19504629999999,5.9971445,6042AA,ROERMOND,Limburg,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
14PS04,D,ILOC,BC Broekhin Kanscentrum,Charles Ruysstraat 84.0 ,6042ce,84,51.1953715,6.004752,6042CE,ROERMOND,Limburg,Active,International Education Center,56.5,1960s,,1968-08-01 to Present,1968-08-01,,H
29AH00,D,ILOC,Centrum voor de Kunsten,Lindanusstraat 7.0 ,6041ec,7,51.1961113,5.987742,6041EC,ROERMOND,Limburg,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
06GY01,D,ILOC,St. Laurentius,Sch van Hertefeltstraat 10.0 ,6042xw,10,51.2010917,6.01349,6042XW,ROERMOND,Limburg,Closed,International Education Center,15.6,1980s,2000s,1985-08-01 to 2001-03-20,1985-08-01,2001-03-20,H
08OS02,D,ILOC,Sporthal Basisschool De Mussenberg,Rijksweg 7.0 a,6085aa,7,51.20673129999999,5.9473515,6085AA,HORN,Limburg,Closed,International Education Center,23.3,1980s,2000s,1985-08-01 to 2008-11-13,1985-08-01,2008-11-13,H
08OS01,D,ILOC,Bs. De Mussenberg,Graafschap Hornestraat 2.0 ,6085bv,2,51.2090854,5.945313199999999,6085BV,HORN,Limburg,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-07-21,1985-08-01,2004-07-21,H
06JO01,D,ILOC,basisschool St. Theresia,Kerkweg 9.0 ,6071al,9,51.2152022,6.047596299999999,6071AL,SWALMEN,Limburg,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
16BK05,D,ILOC,Stedelijk Lyceum EOA,Exaeten 1.0 ,6095pd,1,51.2157798,5.8924774,6095PD,BAEXEM,Limburg,Closed,International Education Center,111.6,1900s,2010s,1900-01-01 to 2011-08-01,1900-01-01,2011-08-01,H
05YC01,D,ILOC,A.Z.C.-school De Brink,Exaeten 3.0 ,6095pd,3,51.21630589999999,5.893191,6095PD,BAEXEM,Limburg,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
18JJ01,D,ILOC,AZC De Kleine Wereld,Kerkplein 202.0 c,6024bh,202,51.2369918,5.587949000000001,6024BH,BUDEL-DORPLEIN,Noord-Brabant,Closed,International Education Center,20.7,1980s,2000s,1985-08-01 to 2006-05-01,1985-08-01,2006-05-01,H
05GE02,D,ILOC,Basisschool St. Andreas dependance Kleurrijk,Hoofdstraat 212.0 ,6024ab,212,51.2376222,5.5812817,6024AB,BUDEL-DORPLEIN,Noord-Brabant,Closed,International Education Center,2.8,2010s,2010s,2014-08-01 to 2017-05-15,2014-08-01,2017-05-15,H
07RQ01,D,ILOC,R.K. basisschool Het Dal,Het Dal 14.0 ,6006kv,14,51.2436968,5.6982675,6006KV,WEERT,Limburg,Closed,International Education Center,27.0,1980s,2010s,1985-08-01 to 2012-08-01,1985-08-01,2012-08-01,H
10OX01,D,ILOC,R.K. basisschool De Zevensprong,Charlotte van Bourbonstr 38.0 ,6006cg,38,51.2447394,5.7106531,6006CG,WEERT,Limburg,Closed,International Education Center,27.0,1980s,2010s,1985-08-01 to 2012-08-01,1985-08-01,2012-08-01,H
07RQ02,D,ILOC,AZC-school Koala,Kazernelaan 101.0 ,6006sp,101,51.245371,5.6853554,6006SP,WEERT,Limburg,Closed,International Education Center,4.1,2010s,2020s,2016-06-15 to 2020-08-01,2016-06-15,2020-08-01,H
18DD04,D,ILOC,"Het Kwadrant, sector Praktijkonderwijs",Julianalaan 100.0 ,6006ap,100,51.2462665,5.710054899999999,6006AP,WEERT,Limburg,Closed,International Education Center,103.6,1900s,2000s,1900-01-01 to 2003-08-01,1900-01-01,2003-08-01,H
22OB02,D,ILOC,De Ortolaan locatie De Luifel,Doctor Kuyperstraat 127.0 ,6004aj,127,51.2495024,5.7182301,6004AJ,WEERT,Limburg,Closed,International Education Center,23.3,1980s,2010s,1988-09-01 to 2012-01-01,1988-09-01,2012-01-01,H
22OB02,D,ILOC,De Ortolaan locatie De Luifel,Dorpstraat 90.0 ,6093ed,90,51.250179,5.897469999999999,6093ED,HEYTHUYSEN,Limburg,Closed,International Education Center,23.3,1980s,2010s,1988-09-01 to 2012-01-01,1988-09-01,2012-01-01,H
02ZR04,D,ILOC,Het Kwadrant pro,Thornstraat 7.0 ,6004jp,7,51.2506998,5.7269187,6004JP,WEERT,Limburg,Closed,International Education Center,115.2,1900s,2010s,1900-01-01 to 2015-03-01,1900-01-01,2015-03-01,H
09AT02,D,ILOC,R.K. basisschool Leuken,Voorstestraat 48.0 ,6004cd,48,51.2522323,5.7345503,6004CD,WEERT,Limburg,Closed,International Education Center,37.2,1980s,2020s,1985-08-01 to 2022-10-01,1985-08-01,2022-10-01,H
09AT01,D,ILOC,R.K. basisschool Leuken,Middelstestraat 79.0 ,6004bh,79,51.2525363,5.7354001,6004BH,WEERT,Limburg,Closed,International Education Center,37.2,1980s,2020s,1985-08-01 to 2022-10-01,1985-08-01,2022-10-01,H
05JY02,D,ILOC,"basisschool Aan de Bron, locatie Emmasingel",Emmasingel 37.0 ,6001ba,37,51.2534856,5.710019399999999,6001BA,WEERT,Limburg,Closed,International Education Center,24.4,1980s,2010s,1985-08-01 to 2010-01-01,1985-08-01,2010-01-01,H
29GE00,D,ILOC,St.Kunstcollege regio Weert,Collegeplein 5.0 ,6001hn,5,51.25365679999999,5.704781,6001HN,WEERT,Limburg,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
05JY02,D,ILOC,"basisschool Aan de Bron, locatie Emmasingel",Maaslandlaan 1.0 ,6004gc,1,51.254497,5.71819,6004GC,WEERT,Limburg,Closed,International Education Center,24.4,1980s,2010s,1985-08-01 to 2010-01-01,1985-08-01,2010-01-01,H
29HB00,D,ILOC,St.Streekmuziekschool Weert,Beekstraat 27.0 ,6001gg,27,51.254921,5.7059501,6001GG,WEERT,Limburg,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
09NC02,D,ILOC,Locatie Boshoverweg,Boshoverweg 49.0 ,6002al,49,51.2607344,5.684435499999999,6002AL,WEERT,Limburg,Closed,International Education Center,17.4,1980s,2000s,1985-08-01 to 2003-01-01,1985-08-01,2003-01-01,H
09NC01,D,ILOC,Locatie Annendaal,Annendaal 10.0 ,6002vj,10,51.2608142,5.6903931,6002VJ,WEERT,Limburg,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
23TL01,D,ILOC,OBS Molenakker,Noordkade 49.0 ,6003ng,49,51.2614425,5.7129404,6003NG,WEERT,Limburg,Active,International Education Center,34.5,1990s,,1990-08-01 to Present,1990-08-01,,H
03XN01,D,ILOC,De Kwir locatie Hoogstraat 8,Hoogstraat 8.0 ,6086bh,8,51.2614883,5.987528500000001,6086BH,NEER,Limburg,Closed,International Education Center,18.0,1980s,2000s,1985-08-01 to 2003-08-01,1985-08-01,2003-08-01,H
03HL01,D,ILOC,R.K. basisschool De Sjans,Pastoor Hanraetsstraat 5.0 ,6088eh,5,51.2641972,5.920789699999999,6088EH,ROGGEL,Limburg,Closed,International Education Center,22.2,1980s,2000s,1985-08-01 to 2007-10-24,1985-08-01,2007-10-24,H
23TL01,D,ILOC,OBS Molenakker,Molenakkerdreef 103.0 ,6003bd,103,51.2677235,5.7166397,6003BD,WEERT,Limburg,Active,International Education Center,34.5,1990s,,1990-08-01 to Present,1990-08-01,,H
12PV01,D,ILOC,Bösdael centrum voor het jonge kind loc. Leewervelt,Gouv van Hovelllaan 29.0 ,5953ct,29,51.2824378,6.0699976,5953CT,REUVER,Limburg,Closed,International Education Center,21.3,1980s,2000s,1985-08-01 to 2006-11-01,1985-08-01,2006-11-01,H
21CS06,D,ILOC,"AOc Limburg, locatie Nederweert",Past van der Steenstraat 5.0 ,6031eb,5,51.284546,5.752647899999999,6031EB,NEDERWEERT,Limburg,Closed,International Education Center,78.8,1920s,2000s,1923-10-28 to 2002-08-01,1923-10-28,2002-08-01,H
06DZ01,D,ILOC,basisschool de Kerneel,Schoolstraat 1.0 ,6031cv,1,51.2858308,5.749842,6031CV,NEDERWEERT,Limburg,Closed,International Education Center,19.7,1980s,2000s,1985-08-01 to 2005-05-01,1985-08-01,2005-05-01,H
12PV02,D,ILOC,Bösdael centrum voor het jonge kind loc. Den Roover,Oude Baan 2.0 ,5953ar,2,51.2879559,6.079814300000001,5953AR,REUVER,Limburg,Closed,International Education Center,21.3,1980s,2000s,1985-08-01 to 2006-11-01,1985-08-01,2006-11-01,H
18FA01,D,ILOC,"Basisschool De Schatkist, Fleurrijk",Randweg-Oost 32.0 ,6021pb,32,51.2908224,5.6296689,6021PB,BUDEL,Noord-Brabant,Closed,International Education Center,1.2,2010s,2010s,2016-01-15 to 2017-04-01,2016-01-15,2017-04-01,H
10GZ01,D,ILOC,Basisschool De Stapsteen loc. Berkelaar,Berkelaar 1.0 -3,6026ad,1,51.30628979999999,5.6191395,6026AD,MAARHEEZE,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
09MC01,D,ILOC,"basisschool De Stapsteen, onderbouw",Stationsstraat 52.0 ,6026cw,52,51.31268739999999,5.6163095,6026CW,MAARHEEZE,Noord-Brabant,Closed,International Education Center,20.9,1980s,2000s,1985-08-01 to 2006-06-13,1985-08-01,2006-06-13,H
10GZ01,D,ILOC,Basisschool De Stapsteen loc. Berkelaar,Kijkakkers 1.0 A2,6026er,1,51.3132047,5.6120323,6026ER,MAARHEEZE,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
07TO01,D,ILOC,Basisschool KOM.MIJN,Zandstraat 44.0 ,5951gj,44,51.3155209,6.1252445,5951GJ,BELFELD,Limburg,Closed,International Education Center,18.6,1980s,2000s,1985-08-01 to 2004-03-10,1985-08-01,2004-03-10,H
29NZ00,D,ILOC,ENPHO,Napoleonsbaan Zuid 38.0 ,5991nd,38,51.3178724,6.075495699999999,5991ND,BAARLO LB,Limburg,Closed,International Education Center,104.6,1900s,2000s,1900-01-01 to 2004-08-01,1900-01-01,2004-08-01,H
13LV01,D,ILOC,basisschool De Schuttershoek,Schuttersstraat 25.0 A,4515ea,25,51.3192438,3.6159445,4515EA,IJZENDIJKE,Zeeland,Closed,International Education Center,24.1,1980s,2000s,1985-08-01 to 2009-09-01,1985-08-01,2009-09-01,H
29FT00,D,ILOC,St. Kempisch Centrum voor Muziek & Dans,Dokter Rauppstraat 35.0 ,5571cd,35,51.319364,5.3605337,5571CD,BERGEIJK,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
27MK05,D,ILOC,"LOVK, locatie De Groene Zwaan",Tamarindestraat 4.0 ,4537xh,4,51.3227613,3.8360982,4537XH,TERNEUZEN,Zeeland,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
06AN01,D,ILOC,"Basisschool Panningen-Zuid (7mar, 8myr)",Raadhuisstraat 315.0 ,5981be,315,51.3227797,5.9770256,5981BE,PANNINGEN,Limburg,Closed,International Education Center,23.0,1980s,2000s,1985-08-01 to 2008-08-01,1985-08-01,2008-08-01,H
27MK05,D,ILOC,"LOVK, locatie De Groene Zwaan",Oude Vaart 7.0 ,4537cd,7,51.3229124,3.8376192,4537CD,TERNEUZEN,Zeeland,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
13NZ02,D,ILOC,"Basisschool De Oude Vaart, afdeling AZC",Schuberthof 31.0 ,4536al,31,51.3231904,3.8494165,4536AL,TERNEUZEN,Zeeland,Closed,International Education Center,0.6,2010s,2010s,2016-01-15 to 2016-09-01,2016-01-15,2016-09-01,H
04EY06,D,ILOC,VSO De Argo,Evertsenlaan 84.0 ,4535ad,84,51.3235178,3.8521142,4535AD,TERNEUZEN,Zeeland,Closed,International Education Center,0.6,2010s,2010s,2012-01-01 to 2012-08-01,2012-01-01,2012-08-01,H
29FW00,D,ILOC,St. Welzijn West Zeeuwsch Vlaanderen,Volderstraat 23.0 ,4501jm,23,51.328322,3.4887914,4501JM,OOSTBURG,Zeeland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
07NE01,D,ILOC,Ds. D.L. Aangeenbrugschool,Edisonstraat 2.0 ,4532lm,2,51.3288071,3.8484313,4532LM,TERNEUZEN,Zeeland,Closed,International Education Center,20.2,1980s,2000s,1985-08-01 to 2005-10-12,1985-08-01,2005-10-12,H
04EY03,D,ILOC,"Korczakschool voor SO/VSO-ZMOK, afdeling Het Traject, locatie Braakman",Braakmanweg 5.0 ,4521pv,5,51.3294511,3.7302364,4521PV,BIERVLIET,Zeeland,Closed,International Education Center,25.3,1980s,2010s,1985-09-01 to 2011-01-01,1985-09-01,2011-01-01,H
05HS01,D,ILOC,"De Regenboog/De Wingerd, school voor SO/VSO-ZMLK, locatie VSO",Leeuwenlaan 19.0 ,4532ac,19,51.3326198,3.8356058,4532AC,TERNEUZEN,Zeeland,Closed,International Education Center,35.4,1970s,2010s,1975-08-01 to 2011-01-01,1975-08-01,2011-01-01,H
29BY00,D,ILOC,Gem.Instituut Toonbeeld,Leeuwenlaan 31.0 ,4532ae,31,51.3333306,3.8401694,4532AE,TERNEUZEN,Zeeland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
08LT01,D,ILOC,dislocatie de Kleiberg,Spechtstraat 54.0 ,5932vk,54,51.3334402,6.1536988,5932VK,TEGELEN,Limburg,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
02QV01,D,ILOC,Mytyl en Tytyl school Ulingshof MG,Ulingshofweg 26.0 ,5915pm,26,51.3379977,6.1866376,5915PM,VENLO,Limburg,Closed,International Education Center,109.0,1900s,2000s,1900-01-01 to 2009-01-01,1900-01-01,2009-01-01,H
29JD00,D,ILOC,Tegelse muziekschool,Haandertstraat 18.0 ,5932cn,18,51.3394726,6.1449773,5932CN,TEGELEN,Limburg,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
17GQ01,D,ILOC,VSO-ZMLK Vijverhofschool,De Breuken 7.0 ,5931pc,7,51.3402271,6.1369136,5931PC,TEGELEN,Limburg,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
09AH01,D,ILOC,Aen den Mortel (St. Jozef),Kerkveld 1.0 ,5768ba,1,51.3427721,5.8892044,5768BA,MEIJEL,Limburg,Closed,International Education Center,18.3,1980s,2000s,1985-08-01 to 2003-11-18,1985-08-01,2003-11-18,H
15CS01,D,ILOC,Basisschool De Wingerd,Venloseweg 6.0 ,5931gt,6,51.3460677,6.1425871,5931GT,TEGELEN,Limburg,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
09QJ01,D,ILOC,basisschool De Pionier (Sint Jan),Kromstraat 12.0 ,5554nh,12,51.34943029999999,5.4530167,5554NH,VALKENSWAARD,Noord-Brabant,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
29MJ00,D,ILOC,Gaaf Sterksel,Albertlaan 4.0 ,6029pn,4,51.3563154,5.6087761,6029PN,STERKSEL,Noord-Brabant,Closed,International Education Center,108.6,1900s,2000s,1900-01-01 to 2008-08-01,1900-01-01,2008-08-01,H
06LB01,D,ILOC,R.K. basissschool De Violier loc. Kennedyplein,Kennedyplein 60.0 ,5993bt,60,51.356697,6.04772,5993BT,MAASBREE,Limburg,Closed,International Education Center,29.7,1980s,2010s,1985-08-01 to 2015-04-01,1985-08-01,2015-04-01,H
29NC00,D,ILOC,Iederwijs De Leeuwerick,Novaliastraat 21.0 ,5712cp,21,51.35711879999999,5.7329556,5712CP,SOMEREN,Noord-Brabant,Closed,International Education Center,111.6,1900s,2010s,1900-01-01 to 2011-08-01,1900-01-01,2011-08-01,H
29NC00,D,ILOC,Iederwijs Someren,Novaliastraat 11.0 ,5712cp,11,51.3577425,5.7331758,5712CP,SOMEREN,Noord-Brabant,Closed,International Education Center,111.6,1900s,2010s,1900-01-01 to 2011-08-01,1900-01-01,2011-08-01,H
16XD06,D,ILOC,College Den Hulster,Waterhoenstraat 38.0 ,5912xv,38,51.3579188,6.160893499999999,5912XV,VENLO,Limburg,Closed,International Education Center,113.6,1900s,2010s,1900-01-01 to 2013-08-01,1900-01-01,2013-08-01,H
01PJ01,D,ILOC,het Areven,Areven 3.0 a,5521ba,3,51.3586555,5.3112682,5521BA,EERSEL,Noord-Brabant,Closed,International Education Center,105.5,1900s,2000s,1900-01-01 to 2005-07-01,1900-01-01,2005-07-01,H
11IJ01,D,ILOC,AZC De Horizon,Vierhonderdpolderdijk 10.0 ,4506hl,10,51.3590668,3.4355368,4506HL,CADZAND,Zeeland,Closed,International Education Center,18.6,1980s,2000s,1985-08-01 to 2004-03-01,1985-08-01,2004-03-01,H
03OK01,D,ILOC,De Zuidstroom loc. Ijsvogelstraat,IJsvogelstraat 13.0 ,5912xw,13,51.3597141,6.161810099999999,5912XW,VENLO,Limburg,Closed,International Education Center,31.0,1980s,2010s,1985-08-01 to 2016-08-01,1985-08-01,2016-08-01,H
03XJ02,D,ILOC,R.K. basisschool Groeneveld,Wethouder Receveurlaan 3.0 ,5913sr,3,51.3605846,6.1812663,5913SR,VENLO,Limburg,Closed,International Education Center,33.3,1980s,2010s,1985-08-01 to 2018-11-01,1985-08-01,2018-11-01,H
22OG03,D,ILOC,"De Velddijk, dislocatie VSO-ASS",Van Nijvenheimstraat 23.0 ,5912bm,23,51.36157919999999,6.1620554,5912BM,VENLO,Limburg,Closed,International Education Center,18.7,1980s,2000s,1988-12-01 to 2007-08-01,1988-12-01,2007-08-01,H
29ML00,D,ILOC,Agnus Dei,Geenhovensedreef 30.0 ,5552bd,30,51.361908,5.4563204,5552BD,VALKENSWAARD,Noord-Brabant,Closed,International Education Center,114.7,1900s,2010s,1900-01-01 to 2014-10-01,1900-01-01,2014-10-01,H
03XJ01,D,ILOC,R.K. basisschool Groeneveld,Oranjestraat 18.0 ,5913sz,18,51.36254719999999,6.177178199999999,5913SZ,VENLO,Limburg,Closed,International Education Center,33.3,1980s,2010s,1985-08-01 to 2018-11-01,1985-08-01,2018-11-01,H
11MR01,D,ILOC,Extralent,Vossenerlaan 57.0 ,5924ac,57,51.36607540000001,6.129894999999999,5924AC,VENLO,Limburg,Closed,International Education Center,7.0,2010s,2020s,2015-08-01 to 2022-08-01,2015-08-01,2022-08-01,H
22OG02,D,ILOC,"De Velddijk, dislocatie Mutsaersstichting (psychiatrie)",Postweg 88.0 ,5915hb,88,51.3669397,6.198557099999999,5915HB,VENLO,Limburg,Closed,International Education Center,25.7,1980s,2010s,1988-12-01 to 2014-08-01,1988-12-01,2014-08-01,H
10ZK01,D,ILOC,Extralent,Albert Verweystraat 8.0 ,5921az,8,51.368427,6.1426593,5921AZ,VENLO,Limburg,Closed,International Education Center,6.6,2000s,2010s,2009-01-01 to 2015-07-31,2009-01-01,2015-07-31,H
